wl,n,k
1.906,2.26792,7.19E-158
1.908,2.26785,1.83E-157
1.91,2.26778,2.94E-157
1.912,2.26771,4.05E-157
1.914,2.26765,5.16E-157
1.916,2.26758,4.71E-156
1.918,2.26751,3.61E-155
1.92,2.26744,6.74E-155
1.922,2.26737,9.88E-155
1.924,2.26731,1.30E-154
1.926,2.26724,1.61E-154
1.928,2.26717,5.07E-153
1.93,2.2671,1.32E-152
1.932,2.26703,2.14E-152
1.934,2.26697,2.95E-152
1.936,2.2669,3.77E-152
1.938,2.26683,1.22E-151
1.94,2.26676,2.10E-150
1.942,2.2667,4.07E-150
1.944,2.26663,6.05E-150
1.946,2.26656,8.03E-150
1.948,2.26649,1.00E-149
1.95,2.26642,2.07E-148
1.952,2.26636,6.48E-148
1.954,2.26629,1.09E-147
1.956,2.26622,1.53E-147
1.958,2.26615,1.97E-147
1.96,2.26609,2.41E-147
1.962,2.26602,7.77E-146
1.964,2.26595,1.69E-145
1.966,2.26588,2.61E-145
1.968,2.26582,3.53E-145
1.97,2.26575,4.45E-145
1.972,2.26568,3.35E-144
1.974,2.26561,2.10E-143
1.976,2.26555,3.87E-143
1.978,2.26548,5.63E-143
1.98,2.26541,7.40E-143
1.982,2.26535,9.16E-143
1.984,2.26528,1.59E-141
1.986,2.26521,4.77E-141
1.988,2.26514,7.95E-141
1.99,2.26508,1.11E-140
1.992,2.26501,1.43E-140
1.994,2.26494,1.75E-140
1.996,2.26487,4.16E-139
1.998,2.26481,9.49E-139
2,2.26474,1.48E-138
2.002,2.26467,2.02E-138
2.004,2.2646,2.55E-138
2.006,2.26454,3.08E-138
2.008,2.26447,8.51E-137
2.01,2.2644,1.68E-136
2.012,2.26434,2.51E-136
2.014,2.26427,3.34E-136
2.016,2.2642,4.17E-136
2.018,2.26413,2.87E-135
2.02,2.26407,1.50E-134
2.022,2.264,2.70E-134
2.024,2.26393,3.91E-134
2.026,2.26387,5.12E-134
2.028,2.2638,6.33E-134
2.03,2.26373,6.83E-133
2.032,2.26366,2.32E-132
2.034,2.2636,3.96E-132
2.036,2.26353,5.60E-132
2.038,2.26346,7.25E-132
2.04,2.2634,8.89E-132
2.042,2.26333,1.17E-130
2.044,2.26326,3.24E-130
2.046,2.26319,5.31E-130
2.048,2.26313,7.38E-130
2.05,2.26306,9.45E-130
2.052,2.26299,1.15E-129
2.054,2.26293,1.66E-128
2.056,2.26286,4.12E-128
2.058,2.26279,6.58E-128
2.06,2.26273,9.04E-128
2.062,2.26266,1.15E-127
2.064,2.26259,1.40E-127
2.066,2.26252,2.05E-126
2.068,2.26246,4.78E-126
2.07,2.26239,7.51E-126
2.072,2.26232,1.02E-125
2.074,2.26226,1.30E-125
2.076,2.26219,1.57E-125
2.078,2.26212,2.27E-124
2.08,2.26205,5.11E-124
2.082,2.26199,7.95E-124
2.084,2.26192,1.08E-123
2.086,2.26185,1.36E-123
2.088,2.26179,1.65E-123
2.09,2.26172,2.23E-122
2.092,2.26165,4.99E-122
2.094,2.26159,7.74E-122
2.096,2.26152,1.05E-121
2.098,2.26145,1.33E-121
2.1,2.26138,1.60E-121
2.102,2.26132,1.98E-120
2.104,2.26125,4.51E-120
2.106,2.26118,7.04E-120
2.108,2.26112,9.57E-120
2.11,2.26105,1.21E-119
2.112,2.26098,1.46E-119
2.114,2.26092,1.56E-118
2.116,2.26085,3.72E-118
2.118,2.26078,5.87E-118
2.12,2.26071,8.03E-118
2.122,2.26065,1.02E-117
2.124,2.26058,1.23E-117
2.126,2.26051,1.10E-116
2.128,2.26045,2.84E-116
2.13,2.26038,4.58E-116
2.132,2.26031,6.32E-116
2.134,2.26025,8.06E-116
2.136,2.26018,9.79E-116
2.138,2.26011,6.64E-115
2.14,2.26004,1.98E-114
2.142,2.25998,3.30E-114
2.144,2.25991,4.62E-114
2.146,2.25984,5.94E-114
2.148,2.25978,7.26E-114
2.15,2.25971,3.20E-113
2.152,2.25964,1.26E-112
2.154,2.25957,2.20E-112
2.156,2.25951,3.14E-112
2.158,2.25944,4.08E-112
2.16,2.25937,5.02E-112
2.162,2.25931,8.95E-112
2.164,2.25924,7.19E-111
2.166,2.25917,1.35E-110
2.168,2.2591,1.98E-110
2.17,2.25904,2.61E-110
2.172,2.25897,3.24E-110
2.174,2.2589,3.87E-110
2.176,2.25884,3.62E-109
2.178,2.25877,7.60E-109
2.18,2.2587,1.16E-108
2.182,2.25863,1.56E-108
2.184,2.25857,1.96E-108
2.186,2.2585,2.35E-108
2.188,2.25843,1.52E-107
2.19,2.25837,3.90E-107
2.192,2.2583,6.29E-107
2.194,2.25823,8.67E-107
2.196,2.25816,1.11E-106
2.198,2.2581,1.34E-106
2.2,2.25803,4.46E-106
2.202,2.25796,1.78E-105
2.204,2.25789,3.12E-105
2.206,2.25783,4.46E-105
2.208,2.25776,5.80E-105
2.21,2.25769,7.14E-105
2.212,2.25763,8.48E-105
2.214,2.25756,7.05E-104
2.216,2.25749,1.42E-103
2.218,2.25742,2.13E-103
2.22,2.25736,2.84E-103
2.222,2.25729,3.55E-103
2.224,2.25722,4.26E-103
2.226,2.25715,2.19E-102
2.228,2.25709,5.76E-102
2.23,2.25702,9.33E-102
2.232,2.25695,1.29E-101
2.234,2.25688,1.65E-101
2.236,2.25682,2.00E-101
2.238,2.25675,3.38E-101
2.24,2.25668,2.04E-100
2.242,2.25661,3.73E-100
2.244,2.25655,5.43E-100
2.246,2.25648,7.13E-100
2.248,2.25641,8.83E-100
2.25,2.25634,1.05E-99
2.252,2.25628,5.71E-99
2.254,2.25621,1.33E-98
2.256,2.25614,2.10E-98
2.258,2.25607,2.86E-98
2.26,2.25601,3.62E-98
2.262,2.25594,4.39E-98
2.264,2.25587,8.48E-98
2.266,2.2558,4.11E-97
2.268,2.25573,7.36E-97
2.27,2.25567,1.06E-96
2.272,2.2556,1.39E-96
2.274,2.25553,1.71E-96
2.276,2.25546,2.04E-96
2.278,2.2554,9.67E-96
2.28,2.25533,2.28E-95
2.282,2.25526,3.59E-95
2.284,2.25519,4.91E-95
2.286,2.25512,6.22E-95
2.288,2.25506,7.53E-95
2.29,2.25499,8.85E-95
2.292,2.25492,5.90E-94
2.294,2.25485,1.09E-93
2.296,2.25479,1.59E-93
2.298,2.25472,2.10E-93
2.3,2.25465,2.60E-93
2.302,2.25458,3.10E-93
2.304,2.25451,1.05E-92
2.306,2.25445,2.88E-92
2.308,2.25438,4.71E-92
2.31,2.25431,6.54E-92
2.312,2.25424,8.37E-92
2.314,2.25417,1.02E-91
2.316,2.25411,1.20E-91
2.318,2.25404,5.91E-91
2.32,2.25397,1.22E-90
2.322,2.2539,1.85E-90
2.324,2.25383,2.48E-90
2.326,2.25376,3.11E-90
2.328,2.2537,3.74E-90
2.33,2.25363,5.42E-90
2.332,2.25356,2.60E-89
2.334,2.25349,4.67E-89
2.336,2.25342,6.73E-89
2.338,2.25335,8.79E-89
2.34,2.25329,1.09E-88
2.342,2.25322,1.29E-88
2.344,2.25315,3.54E-88
2.346,2.25308,9.98E-88
2.348,2.25301,1.64E-87
2.35,2.25294,2.29E-87
2.352,2.25288,2.93E-87
2.354,2.25281,3.57E-87
2.356,2.25274,4.22E-87
2.358,2.25267,1.53E-86
2.36,2.2526,3.45E-86
2.362,2.25253,5.37E-86
2.364,2.25247,7.28E-86
2.366,2.2524,9.20E-86
2.368,2.25233,1.11E-85
2.37,2.25226,1.30E-85
2.372,2.25219,5.45E-85
2.374,2.25212,1.09E-84
2.376,2.25205,1.63E-84
2.378,2.25198,2.17E-84
2.38,2.25192,2.71E-84
2.382,2.25185,3.25E-84
2.384,2.25178,3.79E-84
2.386,2.25171,1.72E-83
2.388,2.25164,3.17E-83
2.39,2.25157,4.63E-83
2.392,2.2515,6.09E-83
2.394,2.25143,7.54E-83
2.396,2.25136,9.00E-83
2.398,2.2513,1.17E-82
2.4,2.25123,4.89E-82
2.402,2.25116,8.62E-82
2.404,2.25109,1.23E-81
2.406,2.25102,1.61E-81
2.408,2.25095,1.98E-81
2.41,2.25088,2.35E-81
2.412,2.25081,3.72E-81
2.414,2.25074,1.28E-80
2.416,2.25067,2.20E-80
2.418,2.25061,3.11E-80
2.42,2.25054,4.02E-80
2.422,2.25047,4.93E-80
2.424,2.2504,5.85E-80
2.426,2.25033,9.87E-80
2.428,2.25026,3.12E-79
2.43,2.25019,5.25E-79
2.432,2.25012,7.39E-79
2.434,2.25005,9.52E-79
2.436,2.24998,1.17E-78
2.438,2.24991,1.38E-78
2.44,2.24984,2.27E-78
2.442,2.24977,7.02E-78
2.444,2.2497,1.18E-77
2.446,2.24963,1.65E-77
2.448,2.24956,2.13E-77
2.45,2.24949,2.60E-77
2.452,2.24943,3.08E-77
2.454,2.24936,4.59E-77
2.456,2.24929,1.47E-76
2.458,2.24922,2.48E-76
2.46,2.24915,3.49E-76
2.462,2.24908,4.50E-76
2.464,2.24901,5.51E-76
2.466,2.24894,6.52E-76
2.468,2.24887,8.03E-76
2.47,2.2488,2.86E-75
2.472,2.24873,4.92E-75
2.474,2.24866,6.97E-75
2.476,2.24859,9.03E-75
2.478,2.24852,1.11E-74
2.48,2.24845,1.31E-74
2.482,2.24838,1.52E-74
2.484,2.24831,5.16E-74
2.486,2.24824,9.17E-74
2.488,2.24817,1.32E-73
2.49,2.2481,1.72E-73
2.492,2.24803,2.12E-73
2.494,2.24796,2.52E-73
2.496,2.24789,2.92E-73
2.498,2.24782,8.54E-73
2.5,2.24775,1.60E-72
8,1.81662,0.01335
8.1,1.79838,0.01148
8.2,1.77916,0.00985
8.3,1.75893,0.00848
8.4,1.73764,0.00738
8.5,1.71521,0.0066
8.6,1.69157,0.00618
8.7,1.6666,0.0062
8.8,1.64019,0.00677
8.9,1.61224,0.00803
9,1.58264,0.01016
9.1,1.55128,0.0134
9.2,1.5181,0.01801
9.3,1.48308,0.02431
9.4,1.44622,0.03268
9.5,1.40763,0.04351
9.6,1.36747,0.05724
9.7,1.32602,0.07432
9.8,1.28369,0.0952
9.9,1.24102,0.12029
10,1.19871,0.14993
10.1,1.15764,0.18429
10.2,1.11881,0.22335
10.3,1.0833,0.26674
10.4,1.0521,0.31375
10.5,1.026,0.36331
10.6,1.00539,0.41411
10.7,0.99021,0.46475
10.8,0.97996,0.51401
10.9,0.9738,0.56093
11,0.97074,0.6049
11.1,0.96973,0.64563
11.2,0.96978,0.68313
11.3,0.97001,0.71766
11.4,0.96965,0.74967
11.5,0.96816,0.77976
11.6,0.96515,0.80867
11.7,0.96053,0.83716
11.8,0.95444,0.86602
11.9,0.9473,0.89591
12,0.93975,0.92729
12.1,0.9326,0.9603
12.2,0.92666,0.99476
12.3,0.92258,1.03011
12.4,0.92075,1.06554
12.5,0.92118,1.10013
12.6,0.92348,1.13298
12.7,0.92693,1.16341
12.8,0.93057,1.19099
12.9,0.93331,1.2157
13,0.93407,1.23786
