wl,n,k
1.574,1.46563,0.00E+00
1.576,1.46563,0.00E+00
1.578,1.46562,0.00E+00
1.58,1.46562,0.00E+00
1.582,1.46562,0.00E+00
1.584,1.46561,0.00E+00
1.586,1.46561,0.00E+00
1.588,1.4656,0.00E+00
1.59,1.4656,0.00E+00
1.592,1.4656,0.00E+00
1.594,1.46559,0.00E+00
1.596,1.46559,0.00E+00
1.598,1.46559,0.00E+00
1.6,1.46559,0.00E+00
1.602,1.46559,0.00E+00
1.604,1.46558,0.00E+00
1.606,1.46558,0.00E+00
1.608,1.46557,0.00E+00
1.61,1.46557,0.00E+00
1.612,1.46557,0.00E+00
1.614,1.46556,0.00E+00
1.616,1.46556,0.00E+00
1.618,1.46556,0.00E+00
1.62,1.46556,0.00E+00
1.622,1.46556,0.00E+00
1.624,1.46555,0.00E+00
1.626,1.46555,0.00E+00
1.628,1.46554,0.00E+00
1.63,1.46554,0.00E+00
1.632,1.46554,0.00E+00
1.634,1.46554,0.00E+00
1.636,1.46554,0.00E+00
1.638,1.46553,0.00E+00
1.64,1.46553,0.00E+00
1.642,1.46553,0.00E+00
1.644,1.46552,0.00E+00
1.646,1.46552,0.00E+00
1.648,1.46552,0.00E+00
1.65,1.46552,0.00E+00
1.652,1.46552,0.00E+00
1.654,1.46551,0.00E+00
1.656,1.46551,0.00E+00
1.658,1.4655,0.00E+00
1.66,1.4655,0.00E+00
1.662,1.4655,0.00E+00
1.664,1.4655,0.00E+00
1.666,1.4655,0.00E+00
1.668,1.46549,0.00E+00
1.67,1.46549,0.00E+00
1.672,1.46549,0.00E+00
1.674,1.46548,0.00E+00
1.676,1.46548,0.00E+00
1.678,1.46548,0.00E+00
1.68,1.46548,0.00E+00
1.682,1.46548,0.00E+00
1.684,1.46547,0.00E+00
1.686,1.46547,0.00E+00
1.688,1.46546,0.00E+00
1.69,1.46546,0.00E+00
1.692,1.46546,0.00E+00
1.694,1.46546,0.00E+00
1.696,1.46546,0.00E+00
1.698,1.46545,0.00E+00
1.7,1.46545,0.00E+00
1.702,1.46545,0.00E+00
